stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
402380,"E 59 ST/3 AV",,  40.761374, -73.966476,,,0,
402441,"E 60 ST/2 AV",,  40.761513, -73.964418,,,0,
402443,"E 60 ST/LEXINGTON AV",,  40.762985, -73.967796,,,0,
402444,"E 60 ST/PARK AV",,  40.763738, -73.969616,,,0,
402446,"5 AV/W 58 ST",,  40.763251, -73.973803,,,0,
402679,"3 AV/E 42 ST",,  40.751085, -73.974122,,,0,
402681,"3 AV/E 47 ST",,  40.754234, -73.971850,,,0,
403266,"5 AV/W 55 ST",,  40.761573, -73.975039,,,0,
403456,"MADISON AV/E 37 ST",,  40.750124, -73.981081,,,0,
403457,"MADISON AV/E 40  ST",,  40.752018, -73.979743,,,0,
403539,"W 32 ST/Broadway",,  40.748379, -73.988595,,,0,
403593,"E 60 ST/MADISON AV",,  40.764444, -73.971297,,,0,
403617,"E 57 ST/LEXINGTON AV",,  40.761183, -73.969508,,,0,
404169,"3 AV/E 55 ST",,  40.759232, -73.968227,,,0,
404295,"MADISON AV/E 25 ST",,  40.742006, -73.987081,,,0,
404296,"MADISON AV/E 29 ST",,  40.744242, -73.985420,,,0,
404297,"MADISON AV/E 33 ST",,  40.746968, -73.983438,,,0,
404298,"MADISON AV/E 40 ST",,  40.751419, -73.980196,,,0,
404299,"MADISON AV/E 48 ST",,  40.756882, -73.976199,,,0,
404300,"MADISON AV/E 54 ST",,  40.760615, -73.973461,,,0,
404302,"E 59 ST/2 AV",,  40.760619, -73.964518,,,0,
405179,"5 AV/W 44 ST",,  40.754870, -73.979966,,,0,
450375,"W 37 ST/5 AV",,  40.750449, -73.983329,,,0,
500002,"165 ST/HILLSIDE AV",,  40.709146, -73.797156,,,0,
500003,"HILLSIDE AV/169 ST",,  40.710593, -73.793092,,,0,
500004,"HILLSIDE AV/171 ST",,  40.711440, -73.790887,,,0,
500007,"HILLSIDE AV/180 ST",,  40.713052, -73.781915,,,0,
500008,"HILLSIDE AV/182 PL",,  40.713574, -73.779850,,,0,
500009,"HILLSIDE AV/184 ST",,  40.714085, -73.777516,,,0,
500010,"HILLSIDE AV/187 ST",,  40.714481, -73.775904,,,0,
500011,"HILLSIDE AV/189 ST",,  40.715309, -73.772827,,,0,
500012,"HILLSIDE AV/191 ST",,  40.716032, -73.770711,,,0,
500013,"HILLSIDE AV/193 ST",,  40.716736, -73.768676,,,0,
500014,"HILLSIDE AV/195 PL",,  40.717362, -73.767011,,,0,
500017,"HILLSIDE AV/202 ST",,  40.719903, -73.762044,,,0,
500018,"HILLSIDE AV/205 ST",,  40.720923, -73.759535,,,0,
500019,"HILLSIDE AV/207 ST",,  40.721724, -73.758300,,,0,
500022,"HILLSIDE AV/212 ST",,  40.724847, -73.753700,,,0,
500023,"HILLSIDE AV/214 ST",,  40.726134, -73.751315,,,0,
500024,"HILLSIDE AV/215 PL",,  40.727252, -73.748964,,,0,
500025,"HILLSIDE AV/218 ST",,  40.728342, -73.746900,,,0,
500026,"HILLSIDE AV/SPRINGFIELD BL",,  40.729615, -73.744606,,,0,
500027,"SPRINGFIELD BL/89 AV",,  40.729077, -73.744034,,,0,
500028,"SPRINGFIELD BL/90 AV",,  40.726543, -73.741343,,,0,
500029,"SPRINGFIELD BL/91 AV",,  40.725407, -73.740139,,,0,
500030,"SPRINGFIELD BL/92 AV",,  40.724292, -73.738949,,,0,
500031,"SPRINGFIELD BL/93 AV",,  40.722125, -73.736869,,,0,
500032,"SPRINGFIELD BL/94 AV",,  40.720907, -73.736289,,,0,
500033,"SPRINGFIELD BL/94 DR",,  40.719524, -73.735669,,,0,
500034,"SPRINGFIELD BL/JAMAICA AV",,  40.718645, -73.735376,,,0,
500035,"AMBOY LA/SPRINGFIELD BL",,  40.717835, -73.735627,,,0,
500036,"BRADDOCK AV/89 AV",,  40.729878, -73.742720,,,0,
500037,"BRADDOCK AV/221 PL",,  40.729285, -73.740063,,,0,
500038,"BRADDOCK AV/90 AV",,  40.728633, -73.737276,,,0,
500039,"BRADDOCK AV/WINCHESTER BL",,  40.728259, -73.735607,,,0,
500040,"BRADDOCK AV/222 ST",,  40.728151, -73.735124,,,0,
500041,"BRADDOCK AV /224 ST",,  40.727793, -73.733516,,,0,
500042,"BRADDOCK AV/92 AV",,  40.727424, -73.731851,,,0,
500043,"BRADDOCK AV/92 RD",,  40.726963, -73.730475,,,0,
500044,"BRADDOCK AV /240 ST",,  40.726437, -73.728630,,,0,
500045,"BRADDOCK AV/242 ST",,  40.725961, -73.726037,,,0,
500048,"SPRINGFIELD BL/JAMAICA AV",,  40.718987, -73.735286,,,0,
500049,"SPRINGFIELD BL/94 DR",,  40.720182, -73.735737,,,0,
500050,"SPRINGFIELD BL /94 AV",,  40.721429, -73.736316,,,0,
500051,"SPRINGFIELD BL/93 AV",,  40.722770, -73.737061,,,0,
500052,"SPRINGFIELD BL/92 AV",,  40.724894, -73.739319,,,0,
500053,"SPRINGFIELD BL/91 AV",,  40.725978, -73.740516,,,0,
500054,"SPRINGFIELD BL/90 AV",,  40.727098, -73.741670,,,0,
500055,"SPRINGFIELD BL/89 AV",,  40.729318, -73.744039,,,0,
500056,"BRADDOCK AV/CROSS ISLAND PKY",,  40.725830, -73.725060,,,0,
500057,"BRADDOCK AV/242 ST",,  40.726388, -73.726754,,,0,
500058,"BRADDOCK AV /240 ST",,  40.726651, -73.728600,,,0,
500059,"BRADDOCK AV/238 ST",,  40.727016, -73.729883,,,0,
500061,"BRADDOCK AV/LYMAN ST",,  40.727910, -73.733072,,,0,
500062,"BRADDOCK AV/RANSOM ST",,  40.728531, -73.735794,,,0,
500063,"BRADDOCK AV/WINCHESTER BL",,  40.728936, -73.737611,,,0,
500064,"BRADDOCK AV/BILLINGS ST",,  40.729230, -73.738905,,,0,
500065,"BRADDOCK AV/221 PL",,  40.729998, -73.742200,,,0,
500066,"HILLSIDE AV/SPRINGFIELD BL",,  40.729614, -73.745329,,,0,
500069,"HILLSIDE AV/215 PL",,  40.727072, -73.749587,,,0,
500070,"HILLSIDE AV/214 ST",,  40.725874, -73.752133,,,0,
500071,"HILLSIDE AV/212 ST",,  40.724529, -73.754500,,,0,
500072,"HILLSIDE AV/211 ST",,  40.723438, -73.756131,,,0,
500073,"HILLSIDE AV/209 ST",,  40.722401, -73.757613,,,0,
500074,"HILLSIDE AV/FRANCIS LEWIS BL",,  40.720728, -73.760265,,,0,
500078,"HILLSIDE AV/193 ST",,  40.716563, -73.769609,,,0,
500079,"HILLSIDE AV/191 ST",,  40.715880, -73.771498,,,0,
500080,"HILLSIDE AV/188 ST",,  40.715217, -73.773444,,,0,
500081,"HILLSIDE AV/187 ST",,  40.714768, -73.775267,,,0,
500082,"HILLSIDE AV/DALNY RD",,  40.714049, -73.778431,,,0,
500084,"HILLSIDE AV/175 ST",,  40.711837, -73.787658,,,0,
500087,"HILLSIDE AV/HOMELAWN ST",,  40.710811, -73.792909,,,0,
500095,"HILLSIDE AV/179 ST",,  40.712528, -73.784081,,,0,
500099,"187 PL/90 AV",,  40.712532, -73.772917,,,0,
500100,"187 PL/JAMAICA AV",,  40.710441, -73.771842,,,0,
500101,"HOLLIS AV/190 ST",,  40.709793, -73.769106,,,0,
500102,"HOLLIS AV/191 ST",,  40.709359, -73.767325,,,0,
500103,"HOLLIS AV/102 AV",,  40.708505, -73.765944,,,0,
500104,"HOLLIS AV/104 AV",,  40.707341, -73.764736,,,0,
500105,"HOLLIS AV/109 AV",,  40.706603, -73.762200,,,0,
500109,"HOLLIS AV /204 ST",,  40.706802, -73.753316,,,0,
500110,"HOLLIS AV/FRANCIS LEWIS BL",,  40.707357, -73.750746,,,0,
500111,"HOLLIS AV/208 ST",,  40.707784, -73.749589,,,0,
500112,"HOLLIS AV/209 PL",,  40.708385, -73.748105,,,0,
500113,"HOLLIS AV/212 ST",,  40.709396, -73.745922,,,0,
500114,"HOLLIS AV/214 ST",,  40.709781, -73.744049,,,0,
500115,"HOLLIS AV/216 ST",,  40.710178, -73.742237,,,0,
500116,"HOLLIS AV/217 PL",,  40.711034, -73.739467,,,0,
500118,"HOLLIS AV/SPRINGFIELD BL",,  40.711890, -73.736656,,,0,
500119,"SPRINGFIELD BL/HEMPSTEAD AV",,  40.713163, -73.735765,,,0,
500120,"HEMPSTEAD AV/220 ST",,  40.712675, -73.733693,,,0,
500121,"HEMPSTEAD AV/223 ST",,  40.712107, -73.731394,,,0,
500123,"HEMPSTEAD AV/225 ST",,  40.711654, -73.729334,,,0,
500124,"HEMPSTEAD AV/224 ST",,  40.711929, -73.730386,,,0,
500125,"HEMPSTEAD AV/221 ST",,  40.712704, -73.733270,,,0,
500126,"SPRINGFIELD BL/HEMPSTEAD AV",,  40.712961, -73.736072,,,0,
500127,"SPRINGFIELD BL/HOLLIS AV",,  40.712056, -73.736559,,,0,
500128,"HOLLIS AV/217 LA",,  40.711181, -73.739304,,,0,
500130,"HOLLIS AV/215 ST",,  40.710062, -73.743222,,,0,
500131,"HOLLIS AV/212 PL",,  40.709674, -73.745092,,,0,
500132,"HOLLIS AV/211 ST",,  40.708968, -73.747226,,,0,
500133,"HOLLIS AV/207 ST",,  40.707641, -73.750206,,,0,
500134,"HOLLIS AV/FRANCIS LEWIS BL",,  40.707267, -73.751719,,,0,
500135,"HOLLIS AV/205 ST",,  40.706895, -73.753448,,,0,
500136,"HOLLIS AV/203 ST",,  40.706495, -73.755268,,,0,
500137,"HOLLIS AV/201 ST",,  40.706238, -73.757032,,,0,
500138,"HOLLIS AV/199 ST",,  40.706410, -73.759135,,,0,
500139,"HOLLIS AV/197 ST",,  40.706573, -73.760652,,,0,
500140,"HOLLIS AV/195 ST",,  40.706816, -73.762718,,,0,
500141,"HOLLIS AV/104 AV",,  40.707289, -73.764488,,,0,
500142,"HOLLIS AV/100 AV",,  40.708848, -73.766156,,,0,
500143,"HOLLIS AV/99 AV",,  40.709588, -73.767672,,,0,
500145,"188 ST/JAMAICA AV",,  40.710740, -73.770477,,,0,
500146,"188 ST/90 AV",,  40.712703, -73.771888,,,0,
500147,"188 ST/89 AV",,  40.713832, -73.772646,,,0,
500157,"FARMERS BL/ROCKAWAY BL",,  40.659841, -73.773244,,,0,
500158,"FARMERS BL/147 AV",,  40.661540, -73.770567,,,0,
500159,"FARMERS BL/176 ST",,  40.662370, -73.769808,,,0,
500161,"FARMERS BL/145 RD",,  40.665917, -73.767388,,,0,
500163,"FARMERS BL/144 AV",,  40.668397, -73.766208,,,0,
500164,"FARMERS BL/142 AV",,  40.670556, -73.764996,,,0,
500165,"FARMERS BL/140 AV",,  40.671179, -73.764637,,,0,
500166,"FARMERS BL/182 ST",,  40.673156, -73.763855,,,0,
500167,"FARMERS BL/WESTGATE ST",,  40.674679, -73.763625,,,0,
500168,"FARMERS BL/134 AV",,  40.676185, -73.763441,,,0,
500169,"FARMERS BL/BENNETT CT",,  40.678499, -73.762066,,,0,
500170,"FARMERS BL/MERRICK BL",,  40.680279, -73.761324,,,0,
500171,"FARMERS BL/122 AV",,  40.683711, -73.760370,,,0,
500182,"FARMERS BL/112 AV",,  40.700813, -73.764254,,,0,
500183,"FARMERS BL/111 AV",,  40.701992, -73.765629,,,0,
500184,"FARMERS BL/109 AV",,  40.703714, -73.766632,,,0,
500187,"FARMERS BL/HOLLIS AV",,  40.709363, -73.768112,,,0,
500197,"HILLSIDE AV/EDGERTON BL",,  40.712223, -73.785799,,,0,
500209,"HILLSIDE AV/178 ST",,  40.712393, -73.784555,,,0,
500216,"FARMERS BL/HENDERSON AV",,  40.708473, -73.767996,,,0,
500220,"FARMERS BL/JORDAN AV",,  40.701694, -73.765492,,,0,
500221,"FARMERS BL/KEESEVILLE AV",,  40.700516, -73.764139,,,0,
500222,"FARMERS BL/113 AV",,  40.699235, -73.763020,,,0,
500230,"LIBERTY AV/REMINGTON ST",,  40.692207, -73.809500,,,0,
500231,"FARMERS BL/121 AV",,  40.685153, -73.760845,,,0,
500235,"FARMERS BL/132 AV",,  40.678028, -73.762630,,,0,
500236,"FARMERS BL/133 RD",,  40.676427, -73.763501,,,0,
500237,"FARMERS BL/WESTGATE ST",,  40.674419, -73.763792,,,0,
500238,"FARMERS BL/138 AV",,  40.672912, -73.764133,,,0,
500239,"FARMERS BL/140 AV",,  40.671153, -73.764837,,,0,
500241,"FARMERS BL/143 RD",,  40.668874, -73.766166,,,0,
500242,"FARMERS BL/144 RD",,  40.667577, -73.766798,,,0,
500243,"FARMERS BL/145 RD",,  40.664994, -73.768090,,,0,
500244,"FARMERS BL/GUY R BREWER BL",,  40.663845, -73.768840,,,0,
500245,"FARMERS BL/177 ST",,  40.662626, -73.769832,,,0,
500246,"FARMERS BL/175 ST",,  40.660899, -73.771238,,,0,
500247,"FARMERS BL/ROCKAWAY BL",,  40.659805, -73.773671,,,0,
500249,"HILLSIDE AV/PARSONS BL",,  40.707594, -73.802927,,,0,
500251,"HILLSIDE AV/163 ST",,  40.708576, -73.799384,,,0,
500252,"HILLSIDE AV/165 ST",,  40.709150, -73.797439,,,0,
500256,"LIBERTY AV/168 PL",,  40.702644, -73.790112,,,0,
500257,"LIBERTY AV/170 ST",,  40.703355, -73.788445,,,0,
500258,"LIBERTY AV/173 ST",,  40.704458, -73.785042,,,0,
500259,"LIBERTY AV/177 ST",,  40.705340, -73.782662,,,0,
500264,"LIBERTY AV/CAMDEN AV",,  40.704238, -73.770550,,,0,
500265,"LIBERTY AV/ELMIRA AV",,  40.703707, -73.768518,,,0,
500266,"LIBERTY AV/HILBURN AV",,  40.703202, -73.767156,,,0,
500271,"MURDOCK AV/194 ST",,  40.698554, -73.760065,,,0,
500272,"MURDOCK AV/196 ST",,  40.699134, -73.757826,,,0,
500273,"MURDOCK AV/198 ST",,  40.699572, -73.756058,,,0,
500280,"MURDOCK AV/212 ST",,  40.702711, -73.743971,,,0,
500281,"MURDOCK AV/SPRINGFIELD BL",,  40.703421, -73.740895,,,0,
500282,"COLFAX ST/212 ST",,  40.702310, -73.743050,,,0,
500283,"COLFAX ST/SPRINGFIELD BL",,  40.701788, -73.741346,,,0,
500284,"114 AV/219 ST",,  40.701841, -73.738330,,,0,
500285,"114 AV/221 ST",,  40.701782, -73.736379,,,0,
500286,"114 AV/223 ST",,  40.701723, -73.734457,,,0,
500287,"114 AV/225 ST",,  40.701661, -73.732488,,,0,
500288,"114 AV/227 ST",,  40.701566, -73.730585,,,0,
500289,"227 ST/113 DR",,  40.702262, -73.730337,,,0,
500290,"SPRINGFIELD BL/112 RD",,  40.705185, -73.739724,,,0,
500291,"SPRINGFIELD BL/111 RD",,  40.706208, -73.739327,,,0,
500293,"SPRINGFIELD BL/107 AV",,  40.710427, -73.737269,,,0,
500294,"SPRINGFIELD BL/104 AV",,  40.712382, -73.736136,,,0,
500296,"SPRINGFIELD BL/100 AV",,  40.715251, -73.735489,,,0,
500297,"SPRINGFIELD BL/98 AV",,  40.716656, -73.735372,,,0,
500298,"AMBOY LA/JAMAICA AV",,  40.717922, -73.736383,,,0,
500300,"113 DR/225 ST",,  40.702475, -73.732233,,,0,
500301,"113 DR/223 ST",,  40.702521, -73.734184,,,0,
500302,"113 DR/221 ST",,  40.702575, -73.736142,,,0,
500303,"113 DR/219 ST",,  40.702629, -73.738078,,,0,
500304,"SPRINGFIELD BL/AMBOY LA",,  40.717760, -73.735479,,,0,
500305,"SPRINGFIELD BL/99 AV",,  40.715351, -73.735640,,,0,
500309,"SPRINGFIELD BL/107 AV",,  40.710285, -73.737554,,,0,
500310,"SPRINGFIELD BL/109 AV",,  40.709090, -73.738179,,,0,
500312,"SPRINGFIELD BL/111 RD",,  40.705687, -73.739754,,,0,
500313,"SPRINGFIELD BL/112 RD",,  40.704411, -73.740297,,,0,
500315,"MURDOCK AV/SPRINGFIELD BL",,  40.703532, -73.740957,,,0,
500317,"MURDOCK AV/210 ST",,  40.702475, -73.745451,,,0,
500318,"MURDOCK AV/208 ST",,  40.702010, -73.747224,,,0,
500320,"MURDOCK AV/204 ST",,  40.700874, -73.751529,,,0,
500321,"MURDOCK AV/202 ST",,  40.700402, -73.753309,,,0,
500322,"MURDOCK AV/200 ST",,  40.699935, -73.755099,,,0,
500323,"MURDOCK AV/198 ST",,  40.699474, -73.756873,,,0,
500331,"LIBERTY AV/187 ST",,  40.704228, -73.769919,,,0,
500332,"LIBERTY AV/184 ST",,  40.704935, -73.773174,,,0,
500334,"LIBERTY AV/182 ST",,  40.705676, -73.778128,,,0,
500335,"LIBERTY AV/180 ST",,  40.705440, -73.780303,,,0,
500336,"LIBERTY AV/177 ST",,  40.705371, -73.783023,,,0,
500337,"LIBERTY AV/172 ST",,  40.704255, -73.785980,,,0,
500340,"168 ST/DOUGLAS AV",,  40.703961, -73.790979,,,0,
500361,"HILLSIDE AV/PARSONS BL",,  40.707647, -73.803232,,,0,
500367,"MERRICK BL/107 AV",,  40.699708, -73.788558,,,0,
500368,"MERRICK BL/108 AV",,  40.698415, -73.787138,,,0,
500369,"MERRICK BL/169 PL",,  40.697842, -73.785946,,,0,
500370,"MERRICK BL/109 AV",,  40.696743, -73.783930,,,0,
500371,"MERRICK BL/110 AV",,  40.695678, -73.782653,,,0,
500372,"MERRICK BL/111 AV",,  40.694133, -73.781357,,,0,
500374,"LINDEN BL/172 ST",,  40.691805, -73.778278,,,0,
500375,"LINDEN BL/174 ST",,  40.692361, -73.775957,,,0,
500376,"LINDEN BL/175 PL",,  40.692788, -73.774185,,,0,
500377,"LINDEN BL/177 ST",,  40.692990, -73.772320,,,0,
500378,"LINDEN BL/178 ST",,  40.692659, -73.770053,,,0,
500380,"LINDEN BL/NEWBURG ST",,  40.692043, -73.765589,,,0,
500382,"LINDEN BL/FARMERS BL",,  40.691688, -73.761932,,,0,
500384,"LINDEN BL/192 ST",,  40.692483, -73.759095,,,0,
500385,"LINDEN BL/195 ST",,  40.693205, -73.756481,,,0,
500386,"LINDEN BL/197 ST",,  40.693652, -73.754851,,,0,
500387,"LINDEN BL/199 ST",,  40.694109, -73.753182,,,0,
500388,"LINDEN BL/201 ST",,  40.694570, -73.751525,,,0,
500389,"LINDEN BL/202 ST",,  40.694980, -73.750124,,,0,
500390,"LINDEN BL/204 ST",,  40.695504, -73.748175,,,0,
500391,"LINDEN BL/FRANCIS LEWIS BL",,  40.696149, -73.745960,,,0,
500392,"LINDEN BL/SPRINGFIELD BL",,  40.696027, -73.743194,,,0,
500393,"LINDEN BL/219 ST",,  40.695262, -73.740792,,,0,
500394,"LINDEN BL/222 ST",,  40.694458, -73.738169,,,0,
500395,"LINDEN BL/225 ST",,  40.693610, -73.735523,,,0,
500396,"LINDEN BL/228 ST",,  40.692768, -73.732816,,,0,
500397,"LINDEN BL/230 ST",,  40.692133, -73.731153,,,0,
500398,"LINDEN BL/232 ST",,  40.691248, -73.729566,,,0,
500401,"LINDEN BL/231 ST",,  40.692210, -73.730994,,,0,
500403,"LINDEN BL/228 ST",,  40.693132, -73.733522,,,0,
500404,"LINDEN BL/225 ST",,  40.693953, -73.736126,,,0,
500406,"LINDEN BL/222 ST",,  40.694888, -73.739126,,,0,
500407,"LINDEN BL/219 ST",,  40.695528, -73.741172,,,0,
500408,"LINDEN BL/217 ST",,  40.696127, -73.743063,,,0,
500410,"LINDEN BL/FRANCIS LEWIS BL",,  40.696066, -73.746528,,,0,
500411,"LINDEN BL/204 ST",,  40.695565, -73.748420,,,0,
500412,"LINDEN BL/201 ST",,  40.694688, -73.751488,,,0,
500413,"LINDEN BL/199 ST",,  40.694290, -73.752971,,,0,
500414,"LINDEN BL/197 ST",,  40.693740, -73.754979,,,0,
500415,"LINDEN BL/195 ST",,  40.693258, -73.756813,,,0,
500416,"LINDEN BL/193 ST",,  40.692659, -73.758964,,,0,
500417,"LINDEN BL/191 ST",,  40.692187, -73.760664,,,0,
500418,"LINDEN BL/FARMERS BL",,  40.691764, -73.762858,,,0,
500419,"LINDEN BL/NEWBURG ST",,  40.692187, -73.765763,,,0,
500420,"LINDEN BL/179 ST",,  40.692591, -73.768585,,,0,
500421,"LINDEN BL/178 ST",,  40.692978, -73.771314,,,0,
500422,"LINDEN BL/176 ST",,  40.693037, -73.773733,,,0,
500424,"LINDEN BL/MURDOCK AV",,  40.692220, -73.777151,,,0,
500428,"MERRICK BL/110 AV",,  40.696316, -73.782943,,,0,
500429,"MERRICK BL/109 AV",,  40.697053, -73.783958,,,0,
500430,"MERRICK BL/108 AV",,  40.698362, -73.786612,,,0,
500431,"MERRICK BL/107 AV",,  40.699655, -73.788148,,,0,
500433,"MERRICK BL/LIBERTY AV",,  40.702433, -73.790540,,,0,
500451,"MERRICK BL/LINDEN BL",,  40.691466, -73.779251,,,0,
500452,"MERRICK BL/115 AV",,  40.689537, -73.777777,,,0,
500453,"MERRICK BL/116 AV",,  40.688047, -73.776466,,,0,
500454,"MERRICK BL/FOCH BL",,  40.686726, -73.774671,,,0,
500456,"120 AV/IRWIN PL",,  40.684442, -73.768895,,,0,
500457,"120 AV/SUNBURY RD",,  40.684913, -73.767018,,,0,
500458,"120 AV/178 PL",,  40.685348, -73.765346,,,0,
500459,"120 AV/180 ST",,  40.685781, -73.763536,,,0,
500460,"120 AV/FARMERS BL",,  40.686342, -73.761302,,,0,
500461,"120 AV/LUCAS ST",,  40.687390, -73.758410,,,0,
500462,"120 AV/192 ST",,  40.687925, -73.756966,,,0,
500463,"120 AV/194 ST",,  40.688523, -73.755323,,,0,
500464,"120 AV/196 ST",,  40.689115, -73.753716,,,0,
500465,"120 AV/198 ST",,  40.689702, -73.752091,,,0,
500466,"120 AV/200 ST",,  40.690468, -73.750004,,,0,
500467,"120 AV/NASHVILLE BL",,  40.691325, -73.747553,,,0,
500468,"120 AV/SPRINGFIELD BL",,  40.691077, -73.745833,,,0,
500469,"120 AV/218 ST",,  40.690546, -73.744094,,,0,
500470,"120 AV/FRANCIS LEWIS BL",,  40.689935, -73.742077,,,0,
500471,"120 AV/222 ST",,  40.689484, -73.740586,,,0,
500472,"120 AV/224 ST",,  40.688950, -73.738810,,,0,
500473,"120 AV/226 ST",,  40.688428, -73.737096,,,0,
500475,"120 AV/230 ST",,  40.687377, -73.733591,,,0,
500476,"120 AV/232 ST",,  40.686843, -73.731845,,,0,
500477,"120 AV/234 ST",,  40.686309, -73.730087,,,0,
500478,"120 AV/237 ST",,  40.685548, -73.727552,,,0,
500479,"238 ST/121 AV",,  40.683463, -73.728080,,,0,
500480,"238 ST/128 AV",,  40.681657, -73.728895,,,0,
500483,"237 ST/128 AV",,  40.682399, -73.729433,,,0,
500484,"237 ST/121 AV",,  40.684373, -73.728502,,,0,
500485,"120 AV/237 ST",,  40.685887, -73.728174,,,0,
500486,"120 AV/234 ST",,  40.686698, -73.730818,,,0,
500487,"120 AV/231 ST",,  40.687494, -73.733483,,,0,
500488,"120 AV/229 ST",,  40.688006, -73.735157,,,0,
500489,"120 AV/227 ST",,  40.688374, -73.736457,,,0,
500490,"120 AV/224 ST",,  40.689323, -73.739519,,,0,
500491,"120 AV/222 ST",,  40.689864, -73.741295,,,0,
500492,"120 AV/FRANCIS LEWIS BL",,  40.690523, -73.743495,,,0,
500493,"120 AV/217 ST",,  40.691149, -73.745624,,,0,
500494,"120 AV/SPRINGFIELD BL",,  40.691437, -73.746655,,,0,
500495,"120 AV/202 ST",,  40.691132, -73.748541,,,0,
500496,"120 AV/200 ST",,  40.690373, -73.750542,,,0,
500497,"120 AV/199 ST",,  40.689942, -73.751715,,,0,
500498,"120 AV/197 ST",,  40.689476, -73.753001,,,0,
500499,"120 AV/195 ST",,  40.688753, -73.754998,,,0,
500500,"120 AV/193 ST",,  40.688120, -73.756723,,,0,
500501,"120 AV/190 ST",,  40.687197, -73.759236,,,0,
500502,"120 AV/FARMERS BL",,  40.686542, -73.761038,,,0,
500503,"120 AV/180 ST",,  40.685935, -73.763414,,,0,
500504,"120 AV/178 ST",,  40.685294, -73.765963,,,0,
500505,"120 AV/177 ST",,  40.684827, -73.767762,,,0,
