stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
802125,"BAY PLZ/BARTOW AV",,  40.866821, -73.825051,,,0,
802127,"E TREMONT AV/LANE AV",,  40.841112, -73.842889,,,0,
802131,"WHITE PLAINS RD/E GUN HILL RD",,  40.877889, -73.866255,,,0,
802139,"WHITE PLAINS RD/STORY AV",,  40.824390, -73.858732,,,0,
802141,"WHITE PLAINS RD/STORY AV",,  40.824106, -73.858845,,,0,
802146,"E 161 ST/SHERMAN AV",,  40.826349, -73.920714,,,0,
802147,"BAY PLAZA BL/OPP STAPLES",,  40.867245, -73.829189,,,0,
802148,"E 148 ST/BERGEN AV",,  40.815031, -73.917877,,,0,
802149,"RIVER AV/E 157 ST",,  40.825928, -73.927088,,,0,
802150,"RIVER AV/E 151 ST",,  40.822691, -73.928853,,,0,
802151,"MARCONI ST /911 CALL  CENTER",,  40.854989, -73.837610,,,0,
802153,"ASCH LOOP/ADLER PL",,  40.871084, -73.828469,,,0,
802156,"RIVER AV/E 157 ST",,  40.825982, -73.926969,,,0,
802158,"WESTCHESTER AV/BRUCKNER BL",,  40.852868, -73.826810,,,0,
802159,"CHARLES CRIMI RD/SUBWAY OVERPASS",,  40.852924, -73.825938,,,0,
802161,"WEBSTER AV/E TREMONT AV",,  40.847617, -73.901023,,,0,
802164,"pelhambruck sb rp",,  40.856264, -73.826540,,,0,
802165,"E 170 ST/GRAND CONCOURSE",,  40.838728, -73.913490,,,0,
802166,"ASCH LOOP/ADLER PL",,  40.870955, -73.828366,,,0,
802167,"Parking Ramp/Access Rd",,  40.865119, -73.828095,,,0,
802168,"PARKING RAMP/ACCESS RD",,  40.865450, -73.827810,,,0,
802169,"CHARLES CIMI PL/WILKINSON AV",,  40.851997, -73.826235,,,0,
802173,"3 AV/149 ST",,  40.815909, -73.917815,,,0,
802179,"W 170 ST/EDWARD L GRANT HY",,  40.840258, -73.921174,,,0,
802180,"EDWARD L GRANT HY/W 170 St",,  40.840073, -73.921448,,,0,
802185,"W 168 ST/OGDEN AV",,  40.838452, -73.926092,,,0,
802186,"UNIVERSITY AV/ W 175 ST",,  40.847651, -73.919561,,,0,
802187,"BERGEN AV/E 149 ST",,  40.815805, -73.916496,,,0,
802188,"BROADWAY/W 184 ST",,  40.852193, -73.934658,,,0,
802189,"W 170 ST/PLAZA DR",,  40.840375, -73.918194,,,0,
803006,"BROADWAY/W 179 ST",,  40.849011, -73.936890,,,0,
803011,"W 179 ST/BROADWAY",,  40.848866, -73.936758,,,0,
803061,"W 205 ST/PAUL AV",,  40.877071, -73.890065,,,0,
803062,"RIVERSIDE DR W/157-10 RIVERSIDE DR W",,  40.836205, -73.948478,,,0,
803194,"RIVERBANK/STATE PARK",,  40.826815, -73.955386,,,0,
803195,"RIVERBANK/STATE PARK",,  40.826647, -73.955503,,,0,
902004,"WESTCHESTER AV/BENSON ST",,  40.839816, -73.843143,,,0,
902005,"WESTCHESTER AV/LANE  AV",,  40.839946, -73.843245,,,0,
902015,"WESTCHESTER AV/VIRGINIA AV",,  40.832913, -73.861664,,,0,
902016,"UNION AV/HOME ST",,  40.827438, -73.899831,,,0,
902023,"WESTCHESTER AV/E TREMONT AV",,  40.840747, -73.841989,,,0,
902030,"SOUTHERN BL/BOTANICAL GARDENS",,  40.861203, -73.880674,,,0,
902058,"Mall/at bay Plaza",,  40.865666, -73.827623,,,0,
902062,"HUNTS POINT AV/BRUCKNER BL",,  40.820353, -73.890936,,,0,
902079,"macombs/bridge ap",,  40.827866, -73.930630,,,0,
902097,"UNDERCLIFF AV/W 176 ST",,  40.849816, -73.921532,,,0,
902100,"FOOD CENTER DR/TERMINAL",,  40.810093, -73.876076,,,0,
902102,"E 163 ST/ 3 AV",,  40.824077, -73.908882,,,0,
902103,"BROADWAY/ISHAM ST-W 211 ST",,  40.868104, -73.919548,,,0,
902106,"chrles crimi pl/overpass",,  40.853811, -73.825624,,,0,
902107,"charles crimi pl/overpass 2",,  40.856899, -73.826322,,,0,
902108,"charles crimi pl/overpass3",,  40.856759, -73.826030,,,0,
902109,"charles crimi pl/overpass4",,  40.856082, -73.832275,,,0,
902118,"WEBSTER AV/CLAREMONT PKWY",,  40.839862, -73.905401,,,0,
902119,"WEBSTER AV/E 170 ST",,  40.835369, -73.907954,,,0,
902120,"WEBSTER AV/E 170 ST",,  40.835554, -73.907699,,,0,
902121,"SOUNDVIEW AV/CORNELL AV",,  40.807549, -73.852334,,,0,
902122,"SOUNDVIEW AV/SOUNDVIEW FERRY",,  40.805708, -73.848804,,,0,
902123,"SOUNDVIEW AV/SOUNDVIEW FERRY",,  40.805744, -73.848798,,,0,
902124,"E 180 ST/BOSTON RD",,  40.842469, -73.877969,,,0,
902128,"W FARMS RD/WESTCHESTER AV",,  40.825367, -73.891278,,,0,
902137,"KENNELLWORTH PL/SPENCER DR",,  40.843110, -73.822535,,,0,
902139,"BOSTON RD/GUN HILL RD",,  40.873391, -73.853586,,,0,
902141,"BOSTON RD/BRONXWOOD AV",,  40.866149, -73.861421,,,0,
902151,"WHITE PLAINS RD/PELHAM PKY",,  40.857964, -73.867627,,,0,
902159,"W FARMS RD/JENNINGS ST",,  40.830358, -73.885702,,,0,
902161,"JENNINGS ST/BRYANT AV",,  40.831474, -73.887809,,,0,
902162,"BRYANT AV/HOME ST",,  40.828892, -73.889107,,,0,
902169,"E 170 ST/GRAND CONCOURSE",,  40.838512, -73.913583,,,0,
902170,"E 170 ST/GRAND CONCOURSE",,  40.838712, -73.913443,,,0,
902172,"W 168 ST/OGDEN AV",,  40.838543, -73.926331,,,0,
902173,"SEDGWICK AV/DEPOT PL",,  40.841157, -73.928004,,,0,
902179,"E 180 ST/MORRIS PARK AV",,  40.840871, -73.872927,,,0,
902180,"E 180 ST/MORRIS PARK AV",,  40.840941, -73.872881,,,0,
902181,"W KINGSBRIDGE RD/MORRIS AV",,  40.867242, -73.896730,,,0,
902182,"BAYCHESTER AV/750 BAYCHESTER AV",,  40.874388, -73.834044,,,0,
902190,"BRUCKNER BL/BRONX RIVER AV",,  40.823239, -73.883012,,,0,
902195,"SOUTHERN BL/174 ST",,  40.837277, -73.887705,,,0,
902196,"MACOMBS RD/W 174 ST",,  40.847141, -73.916292,,,0,
902197,"WHITE PLAINS RD/BIRCHALL AV",,  40.850278, -73.867876,,,0,
902198,"WHITE PLAINS RD/E 236 ST",,  40.895444, -73.856098,,,0,
902199,"WHITE PLAINS RD/E 236 ST",,  40.895748, -73.856155,,,0,
902200,"E 180 ST/BOSTON RD",,  40.842797, -73.878607,,,0,
902201,"W 167 ST/W 168 ST",,  40.838829, -73.928122,,,0,
902202,"W 168 ST/W 167 ST",,  40.838721, -73.928037,,,0,
903252,"E TREMONT AV/WEBSTER AV",,  40.847572, -73.900564,,,0,
903253,"E TREMONT AV/SOUTHERN BL",,  40.842728, -73.885900,,,0,
903254,"E TREMONT AV/E 177 ST",,  40.839859, -73.878467,,,0,
903255,"E TREMONT AV/BOSTON RD",,  40.840225, -73.879921,,,0,
903256,"E TREMONT AV/CROTONA PKY",,  40.842548, -73.885207,,,0,
903257,"E TREMONT AV/WEBSTER AV",,  40.847694, -73.900711,,,0,
903272,"W 178 ST/FT WASHINGTON AV",,  40.848450, -73.938283,,,0,
903274,"BROADWAY/W 179 ST",,  40.848852, -73.937108,,,0,
903278,"AMSTERDAM AV/W 145 ST",,  40.825623, -73.947214,,,0,
903283,"ST NICHOLAS AV/W 124 ST",,  40.810210, -73.952924,,,0,
903284,"ST NICHOLAS AV/W 125 ST",,  40.810889, -73.952733,,,0,
904048,"TREMONT AV/LANE AV",,  40.841077, -73.842848,,,0,
904049,"TREMONT AV/LANE AV",,  40.840864, -73.842457,,,0,
